Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,EndDate,CustomerTenureDays,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
121935,Lesia,Droesch,Lesia Droesch,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Doctor,Suburban,29950.0,Married,Star,2018-10-19,,4878.83,2021 Promotion,1,2025-10-13,2551,143,20,256481.8,25641.88,3224.0,32.0,0.12573181061607028,0.13986013986013987
224402,Harry,Viers,Harry Viers,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,43358.0,Married,Star,2019-10-18,,4878.95,Standard,1,2025-10-13,2187,153,23,292622.7,29256.47,0.0,0.0,0.0,0.1503267973856209
988839,Cherilyn,Pickert,Cherilyn Pickert,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Urban,43358.0,Married,Star,2021-12-24,,4878.95,Standard,1,2025-10-13,1389,0,0,0.0,0.0,0.0,0.0,0.0,0.0
416768,Thanh,Halpern,Thanh Halpern,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Star,2020-03-11,,4879.71,Standard,1,2025-10-13,2042,198,68,402856.8,40278.78,12665.4,125.4,0.3144434861234625,0.3434343434343434
667767,Hyun,Trayer,Hyun Trayer,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,52819.0,Divorced,Star,2018-12-24,,4880.71,Standard,1,2025-10-13,2485,226,60,437055.5,43695.55,9360.1,91.5,0.21421174467422882,0.26548672566371684
955178,Fritz,Fitzmier,Fritz Fitzmier,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Rural,24398.0,Married,Star,2020-01-23,,4880.95,Standard,1,2025-10-13,2090,143,28,417760.6,41769.06,9203.8,89.3,0.22034970382383515,0.1958041958041958
534716,Aaron,Hanhan,Aaron Hanhan,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,37998.0,Married,Star,2019-01-16,,4881.3,Standard,1,2025-10-13,2462,228,57,541591.7,54150.57,18140.6,178.9,0.335002937180532,0.25
565041,Craig,Frigo,Craig Frigo,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,90892.0,Married,Star,2015-04-05,,4881.39,Standard,1,2025-10-13,3844,170,68,421410.1,42131.71,18983.4,189.4,0.45057273963007916,0.4
596004,Lizeth,Ingargiolo,Lizeth Ingargiolo,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Single,Star,2016-01-23,,4881.75,Standard,1,2025-10-13,3551,180,46,431820.4,43176.14,27399.9,271.7,0.6346074475393123,0.25555555555555554
340934,Rhona,Volner,Rhona Volner,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Urban,21236.0,Married,Star,2021-11-02,,4882.29,Standard,1,2025-10-13,1441,0,0,0.0,0.0,0.0,0.0,0.0,0.0
335839,Ahmad,Guanio,Ahmad Guanio,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,80604.0,Married,Star,2016-07-31,,4882.49,Standard,1,2025-10-13,3361,226,43,463710.7,46363.07,10300.0,102.0,0.2221595765767884,0.1902654867256637
621940,Terrie,Sprinzl,Terrie Sprinzl,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Doctor,Rural,19096.0,Divorced,Star,2020-09-08,,4883.55,Standard,1,2025-10-13,1861,69,19,139399.3,13936.33,20066.2,198.2,1.4398482240302863,0.2753623188405797
308379,Martha,Bierut,Martha Bierut,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,58682.0,Married,Star,2019-09-28,,4883.81,Standard,1,2025-10-13,2207,233,30,414262.6,41420.46,4203.0,42.0,0.10147159157575748,0.12875536480686695
683791,Evelina,Natera,Evelina Natera,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,21766.0,Married,Star,2018-01-03,,4884.16,Standard,1,2025-10-13,2840,210,59,384447.3,38436.33,21069.0,209.5,0.5481532706166276,0.28095238095238095
715015,Wan,Hudkins,Wan Hudkins,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,21766.0,Married,Star,2017-10-10,,4884.16,Standard,1,2025-10-13,2925,198,42,459642.5,45957.05,10579.0,105.6,0.23019319125139667,0.21212121212121213
835796,Jonna,Ketay,Jonna Ketay,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Doctor,Rural,26372.0,Married,Star,2016-07-04,,4885.16,Standard,1,2025-10-13,3388,278,56,506382.8,50626.98,4522.0,45.0,0.08931996338711098,0.2014388489208633
564201,Rodrigo,Hoag,Rodrigo Hoag,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,51246.0,Married,Star,2018-08-14,,4889.61,Standard,1,2025-10-13,2617,186,41,568963.4,56885.94,0.0,0.0,0.0,0.22043010752688172
572410,Dong,Szczepaniak,Dong Szczepaniak,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Suburban,0.0,Divorced,Star,2017-07-14,,4890.11,Standard,1,2025-10-13,3013,210,51,316449.3,31634.83,6207.3,60.8,0.19621727064757422,0.24285714285714285
306288,Ashley,Ledden,Ashley Ledden,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Rural,21709.0,Married,Star,2016-11-05,2021-01-23,4892.44,Standard,0,2021-01-23,1540,151,33,298626.3,29857.63,0.0,0.0,0.0,0.2185430463576159
568111,Tari,Strakbein,Tari Strakbein,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,Bachelor,Urban,21709.0,Married,Star,2020-01-01,,4892.44,Standard,1,2025-10-13,2112,210,69,478754.8,47868.58,0.0,0.0,0.0,0.32857142857142857
201220,Helaine,Waver,Helaine Waver,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Rural,43199.0,Married,Star,2016-09-10,,4892.62,Standard,1,2025-10-13,3320,252,54,503070.6,50297.86,18949.2,186.0,0.3767396863405322,0.21428571428571427
533766,Dana,Strick,Dana Strick,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Suburban,0.0,Single,Star,2015-10-05,,4893.29,Standard,1,2025-10-13,3661,129,44,286966.2,28688.62,9641.0,96.0,0.33605659665749,0.34108527131782945
990933,Tashina,Konczewski,Tashina Konczewski,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Doctor,Suburban,25572.0,Married,Star,2016-12-04,,4893.98,Standard,1,2025-10-13,3235,193,25,425845.5,42576.25,16069.4,158.1,0.3774263820792108,0.12953367875647667
806850,Yuonne,Verburg,Yuonne Verburg,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Rural,67436.0,Married,Star,2021-04-01,,4894.99,2021 Promotion,1,2025-10-13,1656,165,24,246051.5,24600.45,8215.6,81.4,0.3339613706253341,0.14545454545454545
613265,Michel,Nordlinger,Michel Nordlinger,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Rural,54495.0,Married,Star,2018-12-26,,4895.81,Standard,1,2025-10-13,2483,214,60,454413.8,45435.98,21312.5,211.4,0.46906658555620456,0.2803738317757009
163608,Maud,Lencioni,Maud Lencioni,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,College,Urban,0.0,Single,Star,2016-01-26,,4896.26,Standard,1,2025-10-13,3548,204,65,416255.8,41619.88,6742.0,67.0,0.16198989521353738,0.31862745098039214
237984,Rufus,Spearin,Rufus Spearin,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,College,Urban,0.0,Single,Star,2020-04-18,,4896.26,Standard,1,2025-10-13,2004,198,53,348570.8,34848.68,13744.6,136.8,0.394408052184473,0.2676767676767677
288419,Donita,Phelka,Donita Phelka,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Urban,0.0,Single,Star,2019-01-06,,4896.27,Standard,1,2025-10-13,2472,141,44,320991.7,32092.77,9000.3,89.3,0.2804463435222326,0.3120567375886525
285738,Flossie,Martorell,Flossie Martorell,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Suburban,36428.0,Divorced,Star,2019-09-27,2020-05-27,4896.56,Standard,0,2020-05-27,243,87,14,102841.3,10281.43,0.0,0.0,0.0,0.16091954022988506
666556,Chun,Maltsberger,Chun Maltsberger,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,High School or Below,Rural,24383.0,Single,Star,2017-10-31,,4897.04,Standard,1,2025-10-13,2904,223,64,290118.4,29002.84,7526.0,74.0,0.2594918290760491,0.28699551569506726
698180,Elmer,Monath,Elmer Monath,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,High School or Below,Urban,24383.0,Single,Star,2021-06-13,2019-02-13,4897.04,Standard,0,2019-02-13,-851,49,29,121984.0,12196.0,8983.0,89.0,0.7365529681862906,0.5918367346938775
807589,Cleora,Tasso,Cleora Tasso,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,55071.0,Married,Star,2019-11-19,,4898.96,Standard,1,2025-10-13,2155,283,39,389317.4,38924.64,20454.0,201.8,0.5254769215591975,0.13780918727915195
135382,Marguerita,Bavier,Marguerita Bavier,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Suburban,0.0,Married,Star,2019-01-26,,4899.23,Standard,1,2025-10-13,2452,243,73,550491.2,55040.12,43925.2,434.4,0.7980578530715412,0.3004115226337449
444778,Isobel,Secord,Isobel Secord,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Suburban,0.0,Married,Star,2019-07-09,,4899.23,Standard,1,2025-10-13,2288,181,54,328792.5,32871.55,0.0,0.0,0.0,0.2983425414364641
502534,Merrill,Krusen,Merrill Krusen,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,72859.0,Divorced,Star,2017-08-08,,4901.89,Standard,1,2025-10-13,2988,167,19,436239.8,43614.98,5082.5,49.4,0.11653106340986513,0.11377245508982035
589840,Debera,Mcfetridge,Debera Mcfetridge,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Suburban,0.0,Married,Star,2017-11-14,,4903.13,Standard,1,2025-10-13,2890,162,19,469710.7,46962.37,3750.0,37.0,0.07985116594413783,0.11728395061728394
551300,Imelda,Grissett,Imelda Grissett,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Urban,0.0,Single,Star,2018-10-15,,4903.15,Standard,1,2025-10-13,2555,292,44,396421.8,39633.48,5679.1,55.1,0.14329047058194233,0.1506849315068493
990204,Eun,Medoza,Eun Medoza,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Urban,0.0,Single,Star,2017-10-18,,4903.15,Standard,1,2025-10-13,2917,190,24,353831.5,35376.25,4903.0,49.0,0.13859580933535917,0.12631578947368421
148299,William,Mccrosky,William Mccrosky,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,College,Rural,0.0,Married,Star,2017-06-16,,4903.81,Standard,1,2025-10-13,3041,165,59,275002.3,27495.13,20487.7,203.3,0.7451392301109324,0.3575757575757576
412902,Terrilyn,Gros,Terrilyn Gros,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Master,Rural,12902.0,Divorced,Star,2019-05-18,,4904.89,Standard,1,2025-10-13,2340,254,63,524320.1,52423.81,14992.4,149.1,0.28598455549110224,0.24803149606299213
602694,Rickie,Spoon,Rickie Spoon,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Master,Suburban,12902.0,Divorced,Star,2021-08-18,,4904.89,Standard,1,2025-10-13,1517,37,12,96352.0,9633.0,0.0,0.0,0.0,0.32432432432432434
655721,Tambra,Gouge,Tambra Gouge,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,88043.0,Married,Star,2021-03-19,,4905.13,2021 Promotion,1,2025-10-13,1669,70,18,90253.0,9022.0,5629.0,56.0,0.6239193083573487,0.2571428571428571
205445,Samuel,Carina,Samuel Carina,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Suburban,46177.0,Married,Star,2019-08-24,,4905.32,Standard,1,2025-10-13,2242,182,50,266368.3,26630.73,3326.0,33.0,0.12489330934600741,0.27472527472527475
883349,Janae,Sports,Janae Sports,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,48207.0,Married,Star,2017-04-16,2017-12-16,4908.12,Standard,0,2017-12-16,244,0,0,0.0,0.0,0.0,0.0,0.0,0.0
773293,Rosanne,Conejo,Rosanne Conejo,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,61402.0,Divorced,Star,2019-02-19,,4909.84,Standard,1,2025-10-13,2428,168,47,350116.6,35005.66,4764.0,47.0,0.13609227764881449,0.27976190476190477
957127,Elly,Sickler,Elly Sickler,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Urban,32903.0,Married,Star,2015-10-31,,4911.0,Standard,1,2025-10-13,3635,157,39,279635.1,27957.51,0.0,0.0,0.0,0.2484076433121019
176611,Stacee,Oneal,Stacee Oneal,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Rural,33700.0,Married,Star,2020-12-02,,4911.12,Standard,1,2025-10-13,1776,87,12,164528.0,16449.0,5036.0,50.0,0.3061584290838349,0.13793103448275862
848248,Tracey,Welling,Tracey Welling,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Bachelor,Urban,33700.0,Married,Star,2017-03-27,,4911.12,2021 Promotion,1,2025-10-13,3122,231,36,372355.2,37226.22,10834.6,108.2,0.29104754659484633,0.15584415584415584
162013,Samual,Orne,Samual Orne,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,52796.0,Divorced,Star,2017-02-02,,4911.46,Standard,1,2025-10-13,3175,154,58,382171.0,38208.5,7459.4,74.1,0.1952288103432482,0.37662337662337664
706628,Meggan,Bossenbroek,Meggan Bossenbroek,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,College,Suburban,0.0,Single,Star,2021-06-22,,4911.77,Standard,1,2025-10-13,1574,25,7,43634.0,4362.0,0.0,0.0,0.0,0.28
495027,Karly,Rahaim,Karly Rahaim,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Rural,48295.0,Single,Star,2018-03-25,,4913.12,Standard,1,2025-10-13,2759,125,25,195023.8,19496.98,0.0,0.0,0.0,0.2
731001,Lashawna,Mcnitt,Lashawna Mcnitt,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,48295.0,Single,Star,2020-10-09,,4913.12,Standard,1,2025-10-13,1830,70,32,224276.5,22425.55,7523.0,72.8,0.33546557386552395,0.45714285714285713
692096,Lorna,Malcomson,Lorna Malcomson,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,High School or Below,Urban,10037.0,Single,Star,2020-01-06,,4914.04,Standard,1,2025-10-13,2107,232,50,455162.7,45507.97,13045.4,129.2,0.2866618748320349,0.21551724137931033
544569,Joana,Poiter,Joana Poiter,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Doctor,Urban,14232.0,Married,Star,2018-01-16,,4914.73,Standard,1,2025-10-13,2827,158,42,362024.5,36197.15,11426.6,114.0,0.3156767867083458,0.26582278481012656
616220,Virgilio,Smyth,Virgilio Smyth,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Doctor,Suburban,14232.0,Married,Star,2019-03-15,,4914.73,Standard,1,2025-10-13,2404,148,20,363947.7,36388.57,0.0,0.0,0.0,0.13513513513513514
778426,Enola,Amparo,Enola Amparo,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Rural,66982.0,Married,Star,2020-02-10,,4916.37,Standard,1,2025-10-13,2072,111,25,236665.8,23661.68,0.0,0.0,0.0,0.22522522522522523
211083,Ludie,Vanalst,Ludie Vanalst,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Rural,0.0,Single,Star,2017-11-27,,4916.48,Standard,1,2025-10-13,2877,191,31,342990.6,34292.56,11966.6,118.0,0.34895615842036876,0.16230366492146597
693256,Jaquelyn,Sharrard,Jaquelyn Sharrard,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,21907.0,Married,Star,2016-05-02,,4916.58,Standard,1,2025-10-13,3451,183,41,245979.4,24593.34,0.0,0.0,0.0,0.22404371584699453
343377,Winifred,Knipp,Winifred Knipp,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Suburban,21366.0,Married,Star,2015-11-27,,4920.49,Standard,1,2025-10-13,3608,217,41,369160.9,36908.79,8534.3,84.4,0.23122676197187714,0.1889400921658986
608739,Sondra,Evaristo,Sondra Evaristo,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Rural,0.0,Single,Star,2019-04-05,,4920.77,Standard,1,2025-10-13,2383,243,51,353131.9,35306.09,15209.7,151.1,0.43079536703158017,0.20987654320987653
421497,Iraida,Medoza,Iraida Medoza,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,43640.0,Married,Star,2018-03-02,,4921.33,Standard,1,2025-10-13,2782,188,15,352832.8,35276.88,0.0,0.0,0.0,0.0797872340425532
268094,Nell,Beards,Nell Beards,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Urban,0.0,Single,Star,2020-10-13,,4921.75,Standard,1,2025-10-13,1826,63,20,160594.0,16057.1,10294.2,102.6,0.6410995758885478,0.31746031746031744
982608,Shaquita,Mellon,Shaquita Mellon,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Suburban,0.0,Single,Star,2019-09-26,2020-05-26,4921.75,Standard,0,2020-05-26,243,67,19,135390.2,13536.22,13098.6,127.3,0.9676704427085258,0.2835820895522388
703882,Todd,Stargell,Todd Stargell,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Suburban,0.0,Single,Star,2015-04-03,,4922.17,Standard,1,2025-10-13,3846,0,0,0.0,0.0,0.0,0.0,0.0,0.0
821404,Geraldo,Bonenberger,Geraldo Bonenberger,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,49185.0,Married,Star,2019-01-18,,4926.28,Standard,1,2025-10-13,2460,103,19,340774.6,34071.06,0.0,0.0,0.0,0.18446601941747573
544561,Clayton,Kwon,Clayton Kwon,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,College,Rural,0.0,Single,Star,2020-04-30,,4927.07,Standard,1,2025-10-13,1992,144,40,348638.4,34857.84,14631.4,145.1,0.4197448837908488,0.2777777777777778
528074,Napoleon,Stenerson,Napoleon Stenerson,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,97917.0,Single,Star,2015-10-27,,4928.0,Standard,1,2025-10-13,3639,0,0,0.0,0.0,0.0,0.0,0.0,0.0
709550,Terrilyn,Krane,Terrilyn Krane,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,97917.0,Single,Star,2015-07-10,,4928.0,Standard,1,2025-10-13,3748,186,46,408547.5,40848.45,11141.0,111.0,0.2727398469219762,0.24731182795698925
601448,Angele,Baral,Angele Baral,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Rural,25632.0,Married,Star,2020-02-16,,4929.55,Standard,1,2025-10-13,2066,205,76,436630.5,43650.95,20184.0,200.0,0.46239543469271577,0.37073170731707317
264234,Sandy,Falah,Sandy Falah,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Single,Star,2017-01-29,,4929.81,Standard,1,2025-10-13,3179,176,37,286848.6,28676.76,13497.9,133.4,0.4706912496390806,0.21022727272727273
989048,Melonie,Burgueno,Melonie Burgueno,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,College,Suburban,0.0,Single,Star,2019-04-02,,4929.81,Standard,1,2025-10-13,2386,260,62,437906.5,43783.05,7239.0,72.2,0.1653379561268573,0.23846153846153847
788460,Rosemary,Zibell,Rosemary Zibell,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,70412.0,Married,Star,2019-05-19,2021-02-16,4930.95,Standard,0,2021-02-16,639,160,32,184422.0,18436.3,13271.5,131.1,0.719857021202736,0.2
765973,Michael,Disher,Michael Disher,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Rural,0.0,Married,Star,2018-04-10,2018-12-10,4931.22,Standard,0,2018-12-10,244,0,0,0.0,0.0,0.0,0.0,0.0,0.0
831087,Carylon,Kuiper,Carylon Kuiper,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,74809.0,Married,Star,2015-11-03,,4932.88,Standard,1,2025-10-13,3632,201,70,352773.9,35269.09,24258.7,238.5,0.6878175762402716,0.3482587064676617
750776,Willis,Bungay,Willis Bungay,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,29560.0,Married,Star,2020-05-20,2021-01-20,4935.19,Standard,0,2021-01-20,245,60,2,104650.5,10463.65,3515.0,35.0,0.33592484458100186,0.03333333333333333
401336,Janice,Schmader,Janice Schmader,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Rural,0.0,Single,Aurora,2016-03-07,,4936.89,Standard,1,2025-10-13,3507,195,17,325221.5,32513.35,6568.3,64.6,0.20201855545491315,0.08717948717948718
936612,Zelma,Kraeger,Zelma Kraeger,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Urban,76283.0,Married,Aurora,2020-01-31,2020-09-30,4938.21,Standard,0,2020-09-30,243,116,9,276731.2,27668.32,9971.2,98.8,0.3603832831194666,0.07758620689655173
785836,Douglas,Cammarata,Douglas Cammarata,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,36913.0,Married,Aurora,2017-03-12,,4938.89,Standard,1,2025-10-13,3137,245,65,428494.3,42842.53,0.0,0.0,0.0,0.2653061224489796
161437,Kendall,Broerman,Kendall Broerman,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,65985.0,Single,Aurora,2016-02-05,,4940.51,Standard,1,2025-10-13,3538,221,53,424981.6,42488.96,8842.6,87.4,0.20811523746403773,0.2398190045248869
654187,Ouida,Radatz,Ouida Radatz,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,65985.0,Single,Aurora,2018-07-04,,4940.51,Standard,1,2025-10-13,2658,185,47,391909.1,39181.61,6042.0,59.0,0.15420499565995374,0.25405405405405407
801821,Lelah,Frasso,Lelah Frasso,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Rural,0.0,Single,Aurora,2018-10-28,,4941.65,Standard,1,2025-10-13,2542,152,27,309653.9,30958.69,3786.0,37.0,0.12229199620526579,0.17763157894736842
655044,Viola,Zuchelkowski,Viola Zuchelkowski,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,High School or Below,Suburban,23285.0,Married,Aurora,2018-11-16,,4942.63,Standard,1,2025-10-13,2523,125,50,294532.6,29446.06,14139.8,140.6,0.4801932754331139,0.4
223946,Despina,Toye,Despina Toye,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Rural,82093.0,Divorced,Aurora,2018-07-20,,4942.87,Standard,1,2025-10-13,2642,213,76,289367.1,28929.21,3435.0,34.0,0.11873811970669092,0.3568075117370892
531286,Tonie,Sanderfer,Tonie Sanderfer,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,40463.0,Married,Aurora,2017-08-04,,4944.24,Standard,1,2025-10-13,2992,175,72,418227.1,41817.31,28170.8,280.1,0.6736636096391662,0.4114285714285714
655614,Tomi,Tacconi,Tomi Tacconi,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,78796.0,Divorced,Aurora,2018-03-14,2018-11-14,4945.07,Standard,0,2018-11-14,245,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101876,Allyson,Mcratt,Allyson Mcratt,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Rural,0.0,Single,Aurora,2020-10-31,2021-06-30,4949.53,Standard,0,2021-06-30,242,58,17,139229.6,13920.06,9792.0,97.0,0.703445243770501,0.29310344827586204
908729,Lauralee,Mcrenolds,Lauralee Mcrenolds,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Rural,0.0,Single,Aurora,2019-08-12,,4949.53,Standard,1,2025-10-13,2254,152,82,296787.0,29672.2,32599.6,323.6,1.0986580031140258,0.5394736842105263
622269,Rosalee,Blessinger,Rosalee Blessinger,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,male,Bachelor,Rural,21342.0,Married,Aurora,2017-04-02,2017-11-09,4949.8,Standard,0,2017-11-09,221,0,0,0.0,0.0,0.0,0.0,0.0,0.0
