index,Loyalty,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive
3743,824163,Shayla,Messing,Shayla Messing,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Divorced,Aurora,4/19/2017,,17530.04,Standard,1
3744,757834,Eulalia,Culliton,Eulalia Culliton,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,41463.0,Married,Aurora,3/13/2018,,17569.16,Standard,1
3745,244398,Venita,Voigt,Venita Voigt,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Suburban,0.0,Divorced,Aurora,3/19/2019,,17602.51,Standard,1
3746,868154,Jennine,Nicodemus,Jennine Nicodemus,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,College,Urban,0.0,Single,Aurora,7/21/2015,,17622.13,Standard,1
3747,107037,Sabine,Balla,Sabine Balla,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,42191.0,Married,Aurora,5/27/2020,,17732.46,Standard,1
3748,219160,Yetta,Henschel,Yetta Henschel,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,42191.0,Married,Aurora,12/18/2015,,17732.46,Standard,1
3749,448273,Amie,Suarez,Amie Suarez,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,65348.0,Married,Aurora,3/16/2016,,17738.2,Standard,1
3750,731286,Mei,Cote,Mei Cote,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Bachelor,Rural,86205.0,Single,Aurora,4/3/2015,,17776.82,Standard,1
3751,755145,Karey,Poss,Karey Poss,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,99790.0,Single,Aurora,10/8/2021,,17786.28,Standard,1
3752,208961,Lourdes,Hereda,Lourdes Hereda,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Married,Aurora,4/2/2021,,17793.61,2021 Promotion,1
3753,546177,Ernesto,Sabean,Ernesto Sabean,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Urban,0.0,Married,Aurora,3/10/2019,,17817.46,Standard,1
3754,937911,Mindy,Okonski,Mindy Okonski,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,College,Urban,0.0,Married,Aurora,7/31/2017,,17840.2,Standard,1
3755,667157,Sheba,Kanaris,Sheba Kanaris,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Urban,55437.0,Married,Aurora,9/21/2021,,17857.97,Standard,1
3756,472692,Jefferson,Askew,Jefferson Askew,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,High School or Below,Suburban,13164.0,Single,Aurora,8/22/2017,,18061.92,Standard,1
3757,566951,Tajuana,Podkowka,Tajuana Podkowka,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,68568.0,Married,Aurora,1/6/2016,,18089.8,Standard,1
3758,716548,Gertrudis,Sprunk,Gertrudis Sprunk,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Suburban,0.0,Single,Aurora,3/22/2017,,18131.19,Standard,1
3759,936273,Diann,Maffia,Diann Maffia,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,57177.0,Married,Aurora,2/18/2017,,18196.64,Standard,1
3760,424216,Elissa,Giarratano,Elissa Giarratano,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,College,Urban,0.0,Divorced,Aurora,4/20/2019,,18205.67,Standard,1
3761,962989,Luvenia,Saraceno,Luvenia Saraceno,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Suburban,0.0,Divorced,Aurora,4/29/2017,12/15/2021,18205.67,Standard,0
3762,823998,Gita,Schumucker,Gita Schumucker,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Urban,0.0,Single,Aurora,2/4/2019,,18269.54,Standard,1
3763,745870,Sherman,Staley,Sherman Staley,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,88592.0,Married,Aurora,10/1/2021,,18321.42,Standard,1
3764,363983,Altagracia,Stango,Altagracia Stango,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Rural,0.0,Single,Aurora,9/29/2021,,18361.56,Standard,1
3765,189613,Reginald,Rizzolo,Reginald Rizzolo,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,College,Suburban,0.0,Single,Aurora,7/23/2021,,18399.83,Standard,1
3766,494515,Divina,Goettsche,Divina Goettsche,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,72215.0,Married,Aurora,6/11/2020,,18453.58,Standard,1
3767,695564,Buena,Sumas,Buena Sumas,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,High School or Below,Urban,27869.0,Married,Aurora,3/29/2018,11/29/2018,18474.71,Standard,0
3768,553879,Lee,Yovanovich,Lee Yovanovich,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Urban,91268.0,Married,Aurora,10/22/2020,,18504.28,Standard,1
3769,573830,Lou,Hamp,Lou Hamp,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Rural,34087.0,Single,Aurora,8/23/2021,,18544.3,Standard,1
3770,968497,Margot,Highfill,Margot Highfill,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,32756.0,Married,Aurora,6/28/2020,,18569.5,Standard,1
3771,792277,Nelle,Soomaroo,Nelle Soomaroo,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Doctor,Suburban,14209.0,Married,Aurora,10/1/2017,6/1/2018,18591.55,Standard,0
3772,793384,Maryjane,Niverson,Maryjane Niverson,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Doctor,Rural,14209.0,Married,Aurora,11/9/2018,,18591.55,Standard,1
3773,430197,Inez,Schoeppner,Inez Schoeppner,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Suburban,0.0,Single,Aurora,3/4/2016,,18634.73,Standard,1
3774,447387,Bryanna,Lafleche,Bryanna Lafleche,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Married,Aurora,2/2/2020,,18677.85,Standard,1
3775,772362,Kacie,Siew,Kacie Siew,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Suburban,0.0,Single,Aurora,9/24/2020,,18690.34,Standard,1
3776,447675,Stevie,Gamarra,Stevie Gamarra,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Urban,64929.0,Married,Aurora,12/16/2015,,18704.85,Standard,1
3777,413659,Deanne,Nenni,Deanne Nenni,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,College,Suburban,0.0,Single,Aurora,1/14/2021,,18726.15,Standard,1
3778,675956,Jennine,Hadnott,Jennine Hadnott,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Suburban,0.0,Single,Aurora,8/19/2019,,18853.74,Standard,1
3779,396920,Donnette,Masom,Donnette Masom,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Single,Aurora,5/21/2019,,18892.2,Standard,1
3780,319947,Suanne,Pelley,Suanne Pelley,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Suburban,21911.0,Married,Aurora,3/3/2017,,18939.51,Standard,1
3781,276037,Kendall,Spizzirri,Kendall Spizzirri,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,58851.0,Married,Aurora,5/8/2017,,18943.27,Standard,1
3782,758840,Maple,Umana,Maple Umana,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,58851.0,Married,Aurora,12/15/2015,,18943.27,Standard,1
3783,166846,Chieko,Bechard,Chieko Bechard,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Married,Aurora,5/30/2019,,18948.35,Standard,1
3784,314372,Dewayne,Torregrossa,Dewayne Torregrossa,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,65999.0,Married,Aurora,9/9/2016,,18975.46,Standard,1
3785,727573,Kerry,Hindley,Kerry Hindley,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Aurora,8/1/2018,,19045.5,Standard,1
3786,153395,Robbi,Hurst,Robbi Hurst,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Rural,42754.0,Divorced,Aurora,9/27/2016,,19079.1,Standard,1
3787,522677,Curt,Divan,Curt Divan,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,32775.0,Divorced,Aurora,5/30/2015,,19088.34,Standard,1
3788,184678,Wilfred,Oscar,Wilfred Oscar,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Urban,22705.0,Divorced,Aurora,2/7/2019,5/14/2021,19160.99,Standard,0
3789,449555,Latesha,Bittinger,Latesha Bittinger,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,22705.0,Divorced,Aurora,11/7/2019,,19160.99,Standard,1
3790,528226,Lorna,Kyle,Lorna Kyle,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,22705.0,Divorced,Aurora,7/20/2017,,19160.99,Standard,1
3791,644265,Janetta,Meserve,Janetta Meserve,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Suburban,22705.0,Divorced,Aurora,1/21/2018,,19160.99,Standard,1
3792,842835,Mikki,Seneker,Mikki Seneker,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Suburban,22705.0,Divorced,Aurora,4/26/2019,12/26/2019,19160.99,Standard,0
3793,953614,Cecila,Nab,Cecila Nab,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,22705.0,Divorced,Aurora,7/2/2015,,19160.99,Standard,1
3794,390880,Virgil,Chicas,Virgil Chicas,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,74028.0,Married,Aurora,8/27/2018,,19174.63,Standard,1
3795,676877,Nelly,Lavander,Nelly Lavander,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,74028.0,Married,Aurora,10/18/2019,,19174.63,Standard,1
3796,415446,Alishia,Seta,Alishia Seta,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Urban,35322.0,Married,Aurora,8/17/2021,,19185.07,Standard,1
3797,282678,Grady,Unser,Grady Unser,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,35624.0,Single,Aurora,3/25/2017,,19237.77,Standard,1
3798,815850,Kimberlie,Guerin,Kimberlie Guerin,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,35624.0,Single,Aurora,9/24/2019,,19237.77,Standard,1
3799,828182,Kami,Shadley,Kami Shadley,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,39895.0,Married,Aurora,11/17/2018,,19253.03,Standard,1
3800,687262,Shakira,Gangestad,Shakira Gangestad,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Rural,0.0,Single,Aurora,9/8/2015,,19278.82,Standard,1
3801,472373,Minerva,Tuer,Minerva Tuer,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Urban,0.0,Divorced,Aurora,5/25/2019,,19323.24,Standard,1
3802,131253,Dillon,Piercefield,Dillon Piercefield,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Suburban,57245.0,Single,Aurora,6/25/2016,,19327.87,Standard,1
3803,194480,Caryn,Wiegert,Caryn Wiegert,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Rural,22784.0,Married,Aurora,6/10/2021,,19338.53,Standard,1
3804,376484,Nathan,Schoettmer,Nathan Schoettmer,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,22784.0,Married,Aurora,4/15/2017,,19338.53,Standard,1
3805,684305,Lavenia,Stader,Lavenia Stader,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Married,Aurora,10/14/2016,,19357.37,Standard,1
3806,863374,Elna,Dustman,Elna Dustman,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,49945.0,Married,Aurora,3/12/2019,11/12/2019,19363.53,Standard,0
3807,905161,Francisco,Darracott,Francisco Darracott,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Urban,70503.0,Divorced,Aurora,10/24/2021,,19393.21,Standard,1
3808,278164,Herminia,Kimbler,Herminia Kimbler,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,38688.0,Single,Aurora,11/12/2016,,19435.63,Standard,1
3809,342980,Armand,Steinkamp,Armand Steinkamp,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,Bachelor,Rural,50809.0,Single,Aurora,2/23/2021,,19480.5,2021 Promotion,1
3810,652431,Luna,Kurrie,Luna Kurrie,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Rural,0.0,Single,Aurora,4/5/2015,,19504.47,Standard,1
3811,277375,Clarence,Covello,Clarence Covello,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,High School or Below,Urban,26463.0,Married,Aurora,4/12/2017,,19582.47,Standard,1
3812,678925,Georgie,Segelhorst,Georgie Segelhorst,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,College,Urban,0.0,Single,Aurora,11/7/2018,,19606.36,Standard,1
3813,703507,Kyoko,Leonhart,Kyoko Leonhart,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,51524.0,Married,Aurora,5/18/2016,,19685.41,Standard,1
3814,961264,Norman,Hildinger,Norman Hildinger,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,83879.0,Married,Aurora,3/2/2021,7/27/2019,19688.32,2021 Promotion,0
3815,400802,Lauren,Creech,Lauren Creech,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Suburban,70699.0,Divorced,Aurora,9/10/2017,,19776.57,Standard,1
3816,640831,Britteny,Yanish,Britteny Yanish,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,70699.0,Divorced,Aurora,4/18/2017,,19776.57,Standard,1
3817,670002,Taina,Wendolski,Taina Wendolski,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,College,Rural,0.0,Married,Aurora,4/22/2015,,19837.31,Standard,1
3818,550434,Crysta,Steib,Crysta Steib,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,63755.0,Married,Aurora,10/12/2019,,19884.92,Standard,1
3819,492505,Claudie,Limber,Claudie Limber,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Rural,51352.0,Divorced,Aurora,5/7/2016,,19927.64,Standard,1
3820,548037,Sherryl,Smoley,Sherryl Smoley,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,33901.0,Married,Aurora,6/22/2015,,20003.14,Standard,1
3821,596173,Natividad,Vasilauskas,Natividad Vasilauskas,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,33901.0,Married,Aurora,8/12/2018,4/12/2019,20003.14,Standard,0
3822,569940,Mary,Lamery,Mary Lamery,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,65900.0,Married,Aurora,1/3/2018,,20018.2,Standard,1
3823,987530,Marlyn,Marinkovic,Marlyn Marinkovic,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,85165.0,Single,Aurora,12/1/2018,,20067.4,Standard,1
3824,396155,Louise,Elling,Louise Elling,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Rural,0.0,Single,Aurora,2/26/2016,,20090.44,Standard,1
3825,605134,Chrystal,Colpaert,Chrystal Colpaert,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,College,Urban,0.0,Single,Aurora,4/16/2017,,20090.44,Standard,1
3826,137850,Muoi,Tuten,Muoi Tuten,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,92766.0,Married,Aurora,1/6/2016,,20096.89,Standard,1
3827,512169,Cuc,Cherrette,Cuc Cherrette,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Suburban,92766.0,Married,Aurora,8/3/2017,1/8/2019,20096.89,Standard,0
3828,661411,Lala,Hladek,Lala Hladek,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,92766.0,Married,Aurora,12/29/2015,,20096.89,Standard,1
3829,711565,Madaline,Carpen,Madaline Carpen,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Urban,92766.0,Married,Aurora,2/5/2020,,20096.89,Standard,1
3830,241677,Lizabeth,Sayco,Lizabeth Sayco,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,Bachelor,Suburban,24804.0,Married,Aurora,10/13/2015,,20171.96,Standard,1
3831,825484,Gabriela,Tansley,Gabriela Tansley,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Rural,77058.0,Divorced,Aurora,5/9/2019,,20215.39,Standard,1
3832,216666,Coy,Schappell,Coy Schappell,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Rural,0.0,Single,Aurora,1/13/2016,9/19/2017,20370.77,Standard,0
3833,721494,Corinna,Mcclure,Corinna Mcclure,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,92850.0,Single,Aurora,9/13/2020,,20395.97,Standard,1
3834,118376,Sue,Wittry,Sue Wittry,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,College,Rural,0.0,Married,Aurora,12/19/2020,8/19/2021,20455.25,Standard,0
3835,905806,Georgianne,Chason,Georgianne Chason,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Urban,0.0,Married,Aurora,6/30/2016,,20455.25,Standard,1
3836,197086,Jacques,Orce,Jacques Orce,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Rural,89025.0,Married,Aurora,12/9/2019,,20467.72,Standard,1
3837,304080,Sherley,Estela,Sherley Estela,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,56070.0,Divorced,Aurora,8/24/2021,,20498.83,Standard,1
3838,775520,Suzi,Casasola,Suzi Casasola,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Doctor,Urban,12503.0,Single,Aurora,10/11/2018,7/21/2020,20531.65,Standard,0
3839,409051,Faviola,Nagengast,Faviola Nagengast,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Urban,0.0,Single,Aurora,2/28/2017,,20534.39,Standard,1
3840,590280,Lauren,Heising,Lauren Heising,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Rural,0.0,Single,Aurora,1/21/2017,,20552.62,Standard,1
3841,737842,Jarrett,Nishina,Jarrett Nishina,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Single,Aurora,9/10/2016,,20579.69,Standard,1
3842,296095,Shelly,Weyhrauch,Shelly Weyhrauch,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Urban,0.0,Single,Aurora,10/4/2021,,20604.02,Standard,1
3843,430097,Eda,Cecilio,Eda Cecilio,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,28935.0,Married,Aurora,9/24/2017,,20631.15,Standard,1
3844,432366,Librada,Kovaleski,Librada Kovaleski,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,28935.0,Married,Aurora,9/30/2016,,20631.15,Standard,1
3845,175169,Shantell,Antis,Shantell Antis,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Rural,84106.0,Single,Aurora,6/19/2019,,20635.08,Standard,1
3846,784710,Laurene,Welters,Laurene Welters,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Urban,0.0,Single,Aurora,3/17/2021,,20700.86,2021 Promotion,1
3847,406411,Kaylene,Sperle,Kaylene Sperle,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,92079.0,Married,Aurora,2/6/2016,,20708.26,Standard,1
3848,258166,Guadalupe,Shaikh,Guadalupe Shaikh,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,College,Rural,0.0,Married,Aurora,7/26/2016,,20864.31,Standard,1
3849,357298,Alessandra,Hauer,Alessandra Hauer,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,High School or Below,Rural,16113.0,Married,Aurora,10/10/2018,,20885.56,Standard,1
3850,730214,Dorthy,Pappajohn,Dorthy Pappajohn,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Bachelor,Rural,20309.0,Divorced,Aurora,7/29/2017,,20936.33,Standard,1
3851,811333,Dee,Gervase,Dee Gervase,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Suburban,69738.0,Married,Aurora,4/26/2017,,20946.19,Standard,1
3852,157751,Melva,Voiles,Melva Voiles,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Urban,0.0,Single,Aurora,3/12/2018,,20957.61,Standard,1
3853,789149,Garnet,Streiff,Garnet Streiff,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,61347.0,Married,Aurora,10/4/2016,,21101.21,Standard,1
3854,667398,Drema,Heagney,Drema Heagney,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,College,Rural,0.0,Married,Aurora,10/14/2019,6/14/2020,21112.54,Standard,0
3855,540112,Sherika,Moscrip,Sherika Moscrip,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,48642.0,Married,Aurora,6/21/2015,,21151.23,Standard,1
3856,744746,Denese,Deis,Denese Deis,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,College,Urban,0.0,Single,Aurora,9/21/2018,10/17/2018,21159.3,Standard,0
3857,823113,Royce,Gyaki,Royce Gyaki,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Married,Aurora,7/27/2016,,21172.39,Standard,1
3858,482922,Ellsworth,Nastase,Ellsworth Nastase,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,24930.0,Married,Aurora,2/16/2021,,21205.38,2021 Promotion,1
3859,467222,Carter,Rais,Carter Rais,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Rural,0.0,Single,Aurora,8/1/2017,,21240.94,Standard,1
3860,204424,Von,Calwell,Von Calwell,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,College,Urban,0.0,Married,Aurora,1/3/2017,,21283.64,Standard,1
3861,477219,Yoshie,Nose,Yoshie Nose,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,College,Rural,0.0,Married,Aurora,7/4/2018,,21343.47,Standard,1
3862,817298,Margrett,Cramblet,Margrett Cramblet,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,21897.0,Single,Aurora,8/13/2021,,21418.36,Standard,1
3863,106757,Kimberli,Lothrop,Kimberli Lothrop,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Rural,0.0,Married,Aurora,6/3/2018,,21423.64,Standard,1
3864,210755,Kirstie,Fee,Kirstie Fee,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Married,Aurora,2/27/2020,,21423.64,Standard,1
3865,272476,Fatima,Musco,Fatima Musco,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Urban,0.0,Married,Aurora,7/31/2020,,21423.64,Standard,1
3866,476648,Horacio,Wemhoff,Horacio Wemhoff,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Rural,0.0,Married,Aurora,8/14/2018,,21423.64,Standard,1
3867,676669,Gabriel,Bulter,Gabriel Bulter,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,60228.0,Divorced,Aurora,3/30/2016,,21504.34,Standard,1
3868,922815,Lianne,Vahle,Lianne Vahle,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Rural,60228.0,Divorced,Aurora,4/7/2018,,21504.34,Standard,1
3869,947026,Therese,Fiers,Therese Fiers,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Doctor,Urban,11538.0,Married,Aurora,8/30/2019,,21528.57,Standard,1
3870,162155,Sunny,Curtin,Sunny Curtin,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,College,Suburban,0.0,Single,Aurora,12/25/2018,8/25/2019,21531.33,Standard,0
